word,frequency
fight,8
enow,1
chase,3
slaughter,2
sinews,15
trivially,1
effeminate,8
failing,6
solon,6
crœsus,2
(when,4
ostentation,14
gold),1
“sir,1
soberly,6
militia,2
natives,5
unless,52
mercenary,3
case),1
mew,1
judah,1
issachar[331],1
whelp,1
ass,9
burdens,1
overlaid,1
levied,1
excises,1
subsidies[332],1
tax,5
imposing,3
diversely,1
overcharged,3
multiply,6
peasant,1
swain,1
gentleman’s,1
laborer,1
coppice,1
woods,10
staddles[333],1
thick,9
clean,5
underwood,1
shrubs,3
bushes,6
poll,1
infantry,1
nerve,1
nowhere,3
peasants,1
herein,9
largely,3
life),2
profound,11
farms,1
husbandry,7
standard,2
servile,7
plough,3
owners,1
hirelings,2
virgil’s,2
“terra,1
potens,1
armis,1
ubere,1
glebæ,1
”[334],1
anywhere,2
poland),1
noblemen,5
yeomanry,1
splendor,3
magnificence,9
retinues,1
hospitality,2
penury,2
procured,2
trunk,2
monarchy[335],1
boughs,4
crown,14
stranger,4
liberal,9
naturalization,3
handful,4
dominion,7
fail,19
nice,4
becoming,7
windfall,1
accordingly,13
grew,21
grant,8
“jus,8
civitatis”),1
[336],1
commercii,1
”[337],1
connubii,1
”[338],1
hæreditatis,1
”[339],1
suffragii,1
”[340],1
honorum,1
”[341],1
plantation,16
colonies,1
plant,31
removed,27
constitutions,6
marvelled,3
contain,16
dominions,3
[342],1
sparta,5
usage,3
naturalize,1
liberally,1
employ,14
indifferently,5
commands,3
pragmatical,2
sanction,2
[343],1
sedentary,1
within-door,1
delicate,32
finger,10
arm),1
contrariety,1
travail,7
vigor,12
athens,4
slaves,3
rid,4
abolished,2
nearest,16
received),1
tillers,1
handicraftsmen,1
manly,2
smiths,3
masons,1
carpenters,2
reckoning,1
occupation,4
habilitations[344],1
habilitation,1
romulus,5
feign),1
intend[345],1
fabric,6
wisely),1
composed,12
macedonians,1
flash,2
[346],1
gauls,2
germans,1
goths,1
saxons,1
normans,1
europe,19
profiteth,1
intendeth,3
needeth,8
directly,12
mouths,5
oracle,12
done),2
incident,11
pretended),1
ensue),1
specious,6
turk,3
propagation,7
quarrel,3
esteemed,22
extending,8
limits,22
rested,4
borderers,1
[347],1
aids,5
succors,1
confederates,1
leagues,3
defensive,2
invasion,3
offered,17
implore,1
severally,8
foremost,2
behalf,3
tacit,3
justified,1
græcia,10
lacedæmonians,2
athenians,3
oligarchies,1
foreigners,2
pretence,4
deliver,16
suffice,16
honorable,6
fever,2
slothful,3
courages,2
happiness,7
veteran,2
chargeable,2
business),1
neighbor,1
[348],1
space,39
sixscore,1
abridgment,3
atticus,5
pompey’s,1
“consilium,1
pompeii,1
plane,1
themistocleum,1
putat,1
enim,2
mari,2
potitur,1
eum,3
potiri,1
[349],1
tired,2
battles,6
actium,2
decided,9
lepanto,1
arrested,2
sea-fights,1
dowries,1
britain),1
inland,1
indies,9
ages,52
reflected,18
encouragement,2
chivalry,1
conferred,4
promiscuously,1
escutcheon,1
hospitals,1
maimed,2
trophies,1
erected,7
funeral,4
laudatives,2
[350],1
crowns,3
garlands,1
personal,3
style,18
borrowed,3
largesses,4
disbanding,1
pageants,1
gaudery,1
institutions,5
treasury,4
spoils,2
emperors,3
impropriate,1
actual,17
achieve,2
achieved,5
triumphal,1
garments,3
ensigns,3
care-taking,1
saith),5
“add,1
cubit,1
stature,3
”[351],1
commonwealths,8
amplitude,2
introducing,3
ordinances,9
touched,18
sow,4
rules,26
physic,23
safer,3
youth,33
excesses,7
owing[352],1
defied,1
enforce,3
sleep,15
shalt,3
discontinue,3
distinguish,15
particularly,25
[353],1
free-minded,1
cheerfully,4
hours,11
lasting,7
studies,23
anxious,18
fretting,2
knotty,1
inquisitions,1
exhilarations,1
sadness,1
communicated,5
mirth,2
joy,4
variety,71
delights,4
admiration,20
splendid,2
illustrious,4
histories,19
contemplations,10
seasons,7
diets,3
accident[354],1
opinion[355],1
sicknesses,1
tendering,1
celsus,4
benign,4
fasting,2
eating,4
[356],1
watching,1
cherished,3
taught,14
[357],1
conformable,3
press,6
sufficiently,30
combine,3
faculty,15
bats,2
twilight,3
repressed,4
guarded,5
cloud,5
currently,1
dispose,3
jealousy,6
irresolution,1
stoutest,1
suspicious,4
admitted,22
saints,3
truer,2
[358],1
provide,5
suspects,2
gathers,1
buzzes,1
artificially,3
nourished,6
whisperings,1
stings,1
wood,41
frankly,1
circumspect,2
italian,3
“sospetto,1
licentia,1
fede,2
”[359],1
passport,1
commendation,11
[360],1
discerning,7
praise,19
commonplaces,9
themes,1
honorablest,1
[361],1
leads,12
dance,5
intermingle,3
dull,8
tire,2
jade,1
privileged,2
importance,16
piquant,1
quick,12
bridled,2
[362]—,1
“parce,1
puer,1
stimulis,1
fortius,1
utere,1
loris,1
”[363],1
saltness,1
bitterness,5
satirical,2
afraid,2
questioneth,1
skill,9
poser,1
[364],1
turns,8
reign,17
musicians,2
galliards,1
[365],1
speaks,3
commending,4
touch[366],1
sparingly,7
field,12
scoff,2
cheer,2
flout[367],1
dry,23
blow[368],1
guest,4
lord,8
mar,5
dinner,8
eloquence,25
agreeably,2
interlocution,1
slowness,6
reply,5
shallowness,1
nimblest,1
betwixt,10
greyhound,2
hare,2
circumstances,20
ere,3
wearisome,2
blunt,2
[369],1
plantations,7
primitive,9
begat,1
begets,2
fewer,3
displanted,1
[370],1
planting,2
years’,4
recompense,2
drawing,11
speedy,3
shameful,1
unblessed,2
thing[371],1
scum,1
wicked,5
condemned,8
spoileth,1
rogues,1
lazy,3
victuals,7
quickly,2
weary,2
certify,2
discredit,4
gardeners,1
ploughmen,1
laborers,1
joiners,1
fishermen,1
fowlers,2
apothecaries,3
surgeons,1
cooks,1
bakers,1
victual,3
yields,12
chestnuts,1
walnuts,1
pine-apples,1
olives,2
dates,1
plums,5
cherries,1
honey,3
esculent,1
year,22
parsnips,1
carrots,1
turnips,1
onions,1
radish,1
artichokes,1
jerusalem,1
maize,1
barley,1
oats,1
pease,1
beans,1
rice,1
store,18
biscuit,1
oatmeal,1
flour,2
meal,2
fastest,2
swine,1
goats,2
cocks,1
hens,1
turkeys,1
geese,1
house-doves,1
expended,1
besieged,2
corn,11
spots,7
manure,2
commodities,13
yield,21
defray,2
fared,1
tobacco,1
virginia,1
[372],1
aboundeth,3
ore,1
mills,2
bay-salt,1
climate,6
growing,6
silk,12
pitch,7
tar,1
firs,1
pines,1
drugs,2
sweet,24
soap-ashes,1
moil[373],1
mines,9
uncertain,7
planters,1
assisted,6
limitation,3
depend,15
undertakers,2
planteth,1
temperate,6
freedoms,1
cram,1
sending,5
hearken,5
supplies,10
proportionably,1
endangering,1
built,16
along,10
rivers,12
marish[374],1
unwholesome,6
discommodities,4
upwards,5
concerneth,16
salt,10
trifles,2
gingles,1
[375],1
graciously,1
helping,3
invade,2
plants,31
grows,15
sinfullest,1
forsake,3
destitute,2
forwardness,2
dishonor,2
guiltiness,1
commiserable,1
baggage,2
“impedimenta,1
spared,3
hindereth,3
march,3
conceit,25
“where,2
consume,1
owner,2
sight,30
”[376],1
fruition,5
custody,5
dole,1
stones,15
undertaken,9
buy,3
“riches,1
strong-hold,1
”[377],1
sold,3
distribute,2
contentedly,1
abstract,21
friarly,1
rabirius,1
posthumus,1
studio,2
rei,2
amplificandæ,1
apparebat,1
avaritiæ,1
prædam,1
instrumentum,1
bonitati,1
quæri,1
”[378],1
gathering,5
festinat,2
divitias,2
insons,1
”[379],1
plutus,1
riches),1
limps,2
goes,6
slowly,11
pace,2
others[380],1
inheritance,2
testaments,2
tumbling,2
fraud,4
means),1
enrich,5
foul,6
parsimony,1
withholdeth,1
mother’s,4
earth’s,4
multiplieth,3
nobleman,2
audits[381],1
grazier,1
sheep-master,1
timber-man,1
collier,1
corn-master,1
lead-man,1
seemed,13
importation,1
prime,5
markets,3
[382],1
bargains,3
industries,6
gains,10
furthered,3
diligence,22
doubtful,11
broke,5
chapmen,1
practices,12
naught,2
chopping,1
buys,1
grindeth,1
double,22
seller,1
buyer,1
sharings,1
trusted,2
certainest,1
sudore,4
vultûs,3
alieni,2
”[383],1
sundays,1
flaws,2
scriveners,1
brokers,1
unsound,1
privilege,2
overgrowth,1
sugar-man[384],1
canaries,1
logician,1
monopolies,1
coemption,1
resale,1
request,9
conditions,19
fishing,2
executorships,1
“testamenta,1
orbos,1
tanquam,9
indagine,1
capi”),1
[385],1
submit,7
penny-wise,1
kindred,4
prosper,7
lure,1
seize,5
stablished,1
glorious,5
painted,8
sepulchres,1
putrefy,4
inwardly,4
advancements,1
quantity,77
defer,1
charities,1
weigh,10
rightly,17
prophecies,5
oracles,6
hidden,16
pythonissa[386],1
saul,1
“to-morrow,1
verses,13
homer,6
“hic,1
domus,1
æneæ,1
cunctis,2
dominabitur,2
oris,1
nati,2
natorum,1
nascentur,1
ab,3
illis,2
”[387],1
prophecy,13
tragedian,1
“venient,1
annis,1
sæcula,1
seris,1
quibus,3
oceanus,3
vincula,2
laxet,1
ingens,1
pateat,1
tellus,3
tiphysque,1
novos,1
detegat,1
orbes,1
terris,1
ultima,2
thule,1
”[388],1
america,4
polycrates[389],1
dreamed,3
bathed,1
anointed,1
crucified,1
sweat,3
washed,1
sealed,6
wife’s,1
expound,4
barren,12
aristander,1
soothsayer,1
seal,3
vessels,12
[390],1
phantasm,1
appeared,19
tent,1
“philippis,1
iterum,1
”[391],1
“tu,1
quoque,1
degustabis,1
imperium,1
”[392],1
vespasian’s,1
east,26
judea,1
expounds,1
[393],1
golden,16
nape,1
[394],1
followed,16
sixth,7
lad,2
gave,32
enjoy,11
dr,1
pena,1
[395],1
husband’s,1
nativity,3
calculated,5
astrologer,2
killed,4
duel,1
laughed,4
duels,1
tilt,1
splinters,1
staff,4
montgomery,1
beaver,1
hempe,2
spunne,1
mary,1
elizabeth),1
verified,4
britain,7
[396],1
eighty-eight,2
baugh,1
black,9
fleet,6
norway,2
lime,7
spain’s,1
surname,3
prediction,5
regiomontanus,1
“octogesimus,1
octavus,1
mirabilis,1
annus,1
”[397],1
accomplished,10
swam,2
cleon’s,1
[398],1
devoured,4
dragon,1
maker,2
sausages,1
numbers,8
include,4
astrology,7
despised,12
winter,21
fireside,1
spreading,2
publishing,2
suppress,5
hit,5
miss,2
[399],1
probable,15
conjectures,2
obscure,15
coveteth,1
divination,7
thinks,2
collect,11
seneca’s,1
verse,11
demonstration,23
atlantic,9
probably,5
adding,8
thereto,6
tradition,32
plato’s,4
timæus,1
atlanticus,1
[400],1
encourage,5
one),1
impostures,9
brains,1
contrived,1
event,11
choler,1
active,45
alacrity,3
stirring,8
stopped,4
its,329
adust,1
[401],1
venomous,1
checked,6
secretly,4
progressive,11
retrograde,2
dispenseth,1
spurs,2
seeled[402],1
mounts,2
pulling,4
overtops,2
macro[403],1
harsh,7
counted,4
pleasuring,1
displeasuring,1
curb,1
steady,5
ballast,4
ship,24
roll,2
animate,1
inure,1
scourges,1
obnoxious,5
to[404],1
daring,2
precipitate,2
designs,8
favors,1
disgraces,4
ambitions,2
prevail,5
seeketh,7
task,7
ciphers,7
willing,11
observations,43
graced,3
elegancy,7
daubed,1
dancing,4
choir,1
aloft,5
accompanied,3
music,28
ditty,2
dialogues,1
thing),2
voices,9
dialogue,1
tenor,1
treble),1
tragical,1
dainty,3
choirs,1
catches,3
anthem-wise,1
dances,3
childish,6
curiosity,11
wonderments,1
alterations,9
scenes,2
noise,8
relieve,1
abound,4
colored,6
masquers,2
scene,2
strangely,8
perfectly,19
songs,2
loud,3
chirpings,1
pulings,1
[405],1
candlelight,1
white,34
carnation,1
sea-water,2
ouches,1
[406],1
spangs,1
[407],1
embroidery,1
vizors,1
attires,1
mariners,3
anti-masques[408],1
satyrs,4
baboons,1
antics,1
sprites,1
ethiopes,1
pigmies,1
turquets,1
[409],1
nymphs,3
rustics,1
cupids,1
statues,12
comical,2
anti-masques,1
hideous,1
devils,1
recreative,1
changes,27
drops,7
falling,14
steam,5
refreshment,5
masques,1
ladies,1
neat,2
justs,1
tourneys,1
barriers,1
glories,2
challengers,1
entry,11
lions,3
bears,11
camels,1
devices,5
liveries,1
furniture,3
armor,2
extinguished,17
subdue,12
tasks,3
dejected,2
failings,1
proceeder,1
prevailings,1
swimmers,1
bladders,2
rushes,2
dancers,1
shoes,7
harder,3
forbearing,1
drinking,2
draught,2
enfranchise,2
“optimus,1
ille,2
animi,5
vindex,1
lædentia,1
pectus,1
rupit,1
dedoluitque,1
semel,1
”[410],1
wand,4
intermission,4
pause,6
reinforceth,1
onset,1
intermissions,1
buried,14
revive,6
temptation,5
damsel,1
woman,9
sat,6
demurely,1
board’s,1
mouse,1
ran,5
affectation,9
experiment,72
“multum,1
incola,1
anima,1
mea,1
”[411],1
converse,4
commandeth,1
agreeable,28
spaces,8
herbs,16
weeds,2
seasonably,1
[412],1
learning,207
deeds,11
evil-favored,1
instance),3
trusting,4
corroborate,3
[413],1
instance,137
achieving,2
conspiracy,4
fierceness,4
resolute,3
undertakings,2
friar,2
clement,2
[414],1
ravaillac,1
[415],1
jaureguy,1
[416],1
baltazar,1
gerard,1
[417],1
engagement,2
forcible,2
butchers,1
votary[418],1
equipollent,1
predominancy,2
everywhere,7
visible,20
protest,1
indians[419],1
stack,1
burned,6
corpses,1
lads,2
scourged,1
diana,2
quecking,1
[420],1
remember,13
irish,1
rebel,1
petition,5
hanged,3
withe,1
halter,1
rebels,7
monks,3
russia,1
penance,1
engaged,4
magistrate,2
endeavor,8
beginneth,2
pliant,6
expressions,2
sounds,20
joints,3
supple,1
feats,3
activity,11
late,19
learners,2
ply,2
amendment,8
exceeding,10
simple,69
separate,16
copulate,1
conjoined,2
collegiate,3
comforteth,1
quickeneth,3
exaltation,5
multiplication,5
societies,2
disciplined,1
misery,1
effectual,11
accidents,11
opportunity,17
fitting,4
mould,6
“faber,1
quisque,4
fortunæ,3
”[421],1
external,34
prospers,1
“serpens,1
serpentem,1
comederit,1
draco,1
”[422],1
“disemboltura,1
”[423],1
stonds[424],1
restiveness,2
livy,8
described,26
cato,13
major,2
illo,1
viro,2
robur,1
corporis,1
quocunque,2
loco,2
natus,2
esset,2
fortunam,5
sibi,5
facturus,2
videretur,1
”)[425],1
“versatile,1
ingenium,1
”[426],1
sharply,3
attentively,7
milky,2
meeting,6
asunder,3
throw,12
“poco,1
di,6
matto,1
”[427],1
placeth,1
enterpriser,1
remover,2
“entreprenant,1
“remuant”),1
exercised,3
honored,4
daughters,4
decline,4
ascribe,7
powers,47
pilot,2
“cæsarem,1
portas,2
ejus,9
”[428],1
chose,8
“felix,4
”[429],1
“magnus,1
”[430],1
written,24
timotheus[431],1
interlaced,1
prospered,2
undertook,4
homer’s,3
slide[432],1
easiness,1
timoleon’s,1
epaminondas,2
[433],1
invectives,2
tithe,1
usurer,7
sabbath-breaker,1
sunday,1
drone,1
“ignavum,1
fucos,1
pecus,1
præsepibus,1
arcent,1
”[434],1
tui,1
comedes,2
panem,2
tuum,3
”[435],1
”[436],1
usurers,1
orange-tawny[437],1
bonnets,1
judaize,1
beget,2
“concessum,1
propter,1
duritiem,1
cordis,1
”[438],1
borrowing,9
lending,1
lend,4
freely,3
permitted,8
banks,2
inventions,38
usefully,3
incommodities,1
culled,2
merchandising,6
porta”[439],1
farmer,1
sit[440],1
ebb,19
fourth,20
realm,1
uncertainties,1
box,6
flourisheth,2
beats,2
purchasing,1
waylays,1
damp,4
improvements,3
slug,2
canker,3
process,32
advanceth,2
ensue,4
necessities,5
(be,1
goods),1
gnaw,2
swallow,1
quite,12
mortgaging,1
pawning,1
pawns,1
precisely,1
forfeiture,1
moneyed,2
forfeitures,1
mortgages,1
conceive,18
cramped,1
abolishing,3
utopia,1
[441],1
reglement[442],1
retained,13
appears,72
tooth,8
grinded,1
bite,3
continuing,5
quickening,2
borrower,1
merchandise,5
lucrative,1
contracts,8
briefly,6
reduced,32
proclaimed,1
current,6
penalty,2
dryness,3
borrowers,2
purchased,2
sixteen,3
six,33
venture,2
licensed,3
cautions,7
pay,4
mislike,1
brooked,1
answered[443],1
lender,2
discourage,3
ten,15
nine,4
eight,2
lenders,1
color,22
objected,3
permissive,1
rage,3
connivance,4
[444],1
happeneth,5
cogitations,12
stream,6
divinely,1
perturbations,10
meridian,1
“juventutem,1
egit,1
erroribus,1
imo,1
furoribus,1
plenam,1
”[445],1
reposed,2
gaston,1
foix,1
[446],1
vivacity,3
invent,11
projects,2
directeth,3
abuseth,1
aged,2
amount,3
conduct,10
pursue,10
principles,53
chanced,1
innovate,1
doubleth,1
acknowledge,9
retract,1
unready,2
adventure,3
period,21
mediocrity,10
success,13
compound,17
employments,7
correct,27
externe,1
popularity,4
preëminence,1
rabbin,1
“your,3
visions,4
”[447],1
inferreth,1
nearer,24
vision,4
drinketh,2
intoxicateth,1
over-early,2
fadeth,1
brittle,3
hermogenes[448],1
rhetorician,2
waxed,3
stupid,6
fluent,1
luxuriant,3
becomes,20
tully,1
hortensius,2
“idem,1
manebat,1
neque,6
decebat,1
”[449],1
strain,4
magnanimous,1
tract,5
scipio,1
africanus,3
“ultima,1
primis,1
cedebant,1
”[450],1
features,1
dignity,26
aspect,5
beautiful,22
err,5
produce,31
behavior,6
holds,6
titus,4
le,1
bel,1
[451],1
alcibiades,1
ismael,2
sophy,1
decent,10
[452],1
strangeness,6
apelles,1
albert,1
durer,1
trifler,1
personage,2
geometrical,2
proportions,3
personages,5
painter,3
musician,5
music),2
marvel,10
amiable,1
“pulchrorum,1
autumnus,1
pulcher,1
”[453],1
[454],1
considering,18
summer,14
dissolute,3
blush,2
“void,1
”[455],1
erreth,1
ventureth,1
“ubi,1
peccat,1
uno,2
periclitatur,1
”[456],1
election,9
obscured,4
deceivable,1
faileth,3
spur,1
rescue,1
exposed,14
stirreth,1
repay,2
superiors,4
quencheth,2
layeth,3
emulators,1
believing,2
possibility,9
(and,4
countries),1
officious,3
spials,3
[457],1
whisperers,1
malice,3
agesilaüs,1
zanger,1
[458],1
æsop,4
gasca,1
president,4
peru,6
socrates,21
fabrics,2
palaces,4
builds,1
seat,8
[459],1
committeth,1
prison,2
reckon,6
knap[460],1
environed,3
hills,4
pent,1
troughs,1
cold,107
dwelt,3
momus,2
[461],1
shade,14
shelter,3
fruitfulness,1
level,9
sports,1
hunting,4
hawking,1
remote,24
navigable,3
discommodity,1
overflowing,2
lurcheth[462],1
provisions,3
scanted,1
dwellings,2
lucullus,3
galleries,6
rooms,7
“why,4
fowls,1
abode,3
”[463],1
orator’s,1
writes,2
oratore,1
entitles,1
delivers,1
describe,8
princely,5
palace,8
brief,11
huge,3
buildings,18
vatican,1
escurial,1
[464],1
banquet,7
esther,1
[465],1
household,5
dwelling,6
returns,7
uniform,6
partitioned,2
tower,6
forty,9
dressing,2
preparing,7
divided,26
chapel,1
(with,11
partition,2
between),1
bigness,1
parlor,2
cellar,1
sunk,6
privy,6
kitchens,2
butteries,1
pantries,1
eighteen,1
apiece,1
railed,2
interposed,1
newel,1
[466],1
finely,13
brass,4
landing-place,1
dining-place,1
servants’,1
tunnel,1
[467],1
corners,2
staircases,2
turrets,2
outside,2
row,13
towers,3
proportionable,3
paved,5
striketh,1
alleys,29
quarters,3
graze,1
shorn,4
cupolas,1
equal,23
windows,9
chambers,10
entertainments,1
bedchambers,1
thorough,3
forenoon,2
afternoon,1
shady,2
warm,66
become[468],1
imbowed[469],1
(in,17
upright[470],1
),38
retiring,6
conference,10
strike,13
inside,2
cloistered,3
arches,10
story,16
grotto,1
estivation,1
floor,3
dampishness,1
lodgings,3
infirmary,2
sick,16
bedchamber,1
“anticamera,1
”[471],1
“recamera,1
”[472],1
joining,2
freshness,1
richly,5
glazed,2
crystalline,3
cupola,1
fountains,15
wall,15
avoidances,1
[473],1
garnished,2
embellishments,1
inclosed,9
terraces,1
leaded,2
almighty,2
purest,4
handyworks,1
civility,5
gardening,2
ordering,11
months,7
december,2
january,4
november,4
holly,5
ivy,11
bays,7
juniper,6
cypress-trees,2
yew,2
pineapple-trees,1
[474],1
fir-trees,1
rosemary,8
lavender,4
periwinkle,4
purple,6
blue,14
germander,4
orange-trees,1
lemon-trees,1
myrtles,2
stoved,2
[475],1
marjoram,7
february,2
mezereon-tree,1
blossoms,2
crocus,2
vernus,2
yellow,10
gray,3
primroses,4
anemones,1
tulip,4
hyacinthus,2
orientalis,2
chamaïris,2
fritellaria,2
violets,10
earliest,5
daffodil,4
daisy,2
almond-tree,1
blossom,15
peach-tree,1
cornelian-tree,1
sweet-brier,6
april,4
violet,9
wall-flower,1
stock-gillyflower,1
cowslip,2
flower-de-luces,2
lilies,2
peony,1
pale,2
honeysuckle,4
cherry-tree,3
damascene[476],1
plum-trees,1
leaf,12
lilac-tree,1
june,2
pinks,6
blush-pink,1
roses,15
musk,6
honeysuckles,4
strawberries,6
bugloss,2
columbine,3
marigold,1
flos,2
ribes,2
[477],1
figs,2
rasps,2
vine-flowers,2
satyrian,2
herba,2
muscaria,2
lilium,4
convallium,3
apple-tree,1
july,3
gillyflowers,2
varieties,7
musk-roses,1
lime-tree,2
pears,4
genitings,1
[478],1
codlins,2
august,2
apricots,2
barberries,2
filberts,1
musk-melons,1
monks-hoods,2
september,2
grapes,14
apples,5
poppies,2
peaches,2
melocotones,1
[479],1
nectarines,2
cornelians,2
[480],1
wardens,2
[481],1
quinces,2
october,2
services,9
medlars,2
bullaces,2
hollyoaks,1
london,3
“ver,1
perpetuum,2
”[482],1
affords,9
breath,7
sweeter,5
(where,6
warbling,2
perfume,11
damask,2
red,16
flowers[483],1
smell,17
sweetness,13
morning’s,2
dew,8
twice,9
bartholomew-tide,2
musk-rose,1
strawberry,2
dying,5
cordial,2
vines,3
[484],1
cluster,5
wall-flowers,1
delightful,4
chamber,4
matted,2
pink,3
clove,1
gillyflower,1
afar,13
bean-flowers[485],1
field-flowers,1
delightfully,2
trodden,3
burnet,2
thyme,4
water-mints,1
tread,5
(speaking,1
prince-like,2
buildings),1
contents,3
thirty,11
acres,4
heath,9
desert,12
assigned,28
twelve,9
pleasant,13
grass,4
hedge,16
inclose,2
covert,4
carpenter’s,8
knots,3
figures,7
earths,4
sights,2
tarts,2
encompassed,4
arched,2
broad,8
breadth,4
turret,2
cage,2
plates,2
gilt,9
slope,2
[486],1
hedges,4
inclosure,3
hither,6
letting[487],1
advising,3
bushy,1
stuff,6
welts,2
pyramids,3
columns,5
frames,3
spacious,9
closer,8
mount,11
ascents,2
abreast,1
circles,8
bulwarks,3
embossments,2
banqueting-house,1
chimneys,2
neatly,2
pools,7
frogs,6
sprinkleth,2
spouteth,2
fish,7
slime,2
mud,4
ornaments,5
marble,6
convey,3
bowls,2
cistern,4
mossiness,2
putrefaction,17
cleansed,3
steps,7
pavement,2
bathing-pool,1
embellished,2
rails,2
mentioned,23
fed,6
spouts,2
bores,2
arching,2
water[488],1
spilling,3
(of,7
drinking-glasses,1
canopies,2
plot,6
wildness,3
trees,35
thickets,2
vine,7
heaps,4
molehills,1
(such,22
heaths),1
cowslips,2
daisies,2
[489],1
sweet-williams,2
bear’s-foot,1
sightly,2
standards,6
pricked,4
(but,3
blossom),1
currants,2
gooseberries,2
sweetbrier,1
wheresoever,3
blows,2
hedged,2
gravelled,3
wet,5
fruit-trees,5
ranges,3
[490],1
borders,5
thin,15
deceive[491],1
breast,3
fields,6
ranged,3
tufts,2
arbors,1
account[492],1
morning,11
evening,5
overcast,2
aviaries,2
largeness,5
turfed,2
nestling,3
foulness,3
aviary,2
platform,8
lines,19
mediation,2
justification,3
interrupted,10
plainer,1
affect[493],1
expostulation,4
fairspoken,1
persuasion,11
prevailed,8
prescription,1
deals,2
[494],1
start,2
performance,3
reasonably,2
demand,4
persuade,2
honester,1
unawares,3
pretext,7
fashions,6
awe,1
interpret,6
negotiations,1
reap,4
prepare,13
ripen,4
costly,3
liked,2
longer,13
shorter,2
challenge,6
range,5
ensueth,1
glorious[495],1
trumpets,3
commendations,1
taint,2
export,1
espials,1
inquire,23
exchange,2
estates[496],1
answerable,4
professeth,1
apprehendeth,1
advance,17
passable,3
rank,30
extraordinarily,1
claim,3
[497],1
disreputation,1
immediately,53
boldly,1
distracted,3
lookers-on,1
gamesters,1
discovereth,4
wont[498],1
magnified,5
[499],1
comprehend,12
thank,2
reward,17
suitor’s,1
served,9
entertainment,4
gratify,4
competitor,1
equity,4
controversy,7
depraving[500],1
disabling,1
deserver,1
referendaries,1
[501],1
nose,5
distasted[502],1
abuses,4
reporting,2
barely,1
[503],1
challenging,3
deserved,4
[504],1
forth[505],1
[506],1
recompensed,2
simplicity,8
voicing,1
quicken,3
timing,4
reparation,2
denial,2
“iniquum,1
petas,1
æquum,1
feras,1
”[507],1
ventured,2
suitor,2
contrivers,1
[508],1
ornament,14
expert,1
execute,4
marshalling,3
sloth,8
scholar,8
perfected,3
pruning,1
bounded,4
admire,7
contradict,2
confute,2
tasted,4
swallowed,3
chewed,1
digested,7
curiously,3
[509],1
attention,21
extracts,3
distilled,2
flashy[510],1
exact,29
mathematics,19
logic,43
rhetoric,24
contend,5
“abeunt,1
studia,1
mores,2
”[511],1
appropriate,8
bowling,1
reins,1
shooting,2
gentle,20
stomach,10
riding,2
wandering,8
demonstrations,15
“cymini,1
sectores,1
”[512],1
illustrate,6
lawyers’,1
defect,17
chiefest,3
adhere,7
neutral,1
beginners,2
moderately,4
firmer,2
stiff,4
remaining,15
subdivideth,2
“optimates”),1
senate’s,1
pulled,2
brake,3
octavianus,2
cassius,4
subdivided,2
principals,3
cashiered,2
groweth,6
belike,1
traitor,1
lightly,4
stuck,2
balancing,3
winning,5
casteth,2
[513],1
getteth,1
proceedeth,7
moderation,11
trueness,1
popes,2
“padre,1
commune,1
”[514],1
meaneth,2
obligation,4
paramount,1
“tanquam,1
unus,1
nobis,2
”[515],1
speak),5
”[516],1
“light,1
heavy,22
purses,1
festivals,1
isabella[517],1
commendatory,2
sufficeth,3
unaffected,1
syllable,2
measured,6
omitted,13
formal,10
exalting,1
diminish,6
conveying,3
imprinting,2
compliments,3
peers,2
familiarity,1
cheap,1
one’s,4
seconding,1
distinction,13
alleging,1
enviers,2
opportunities,4
considereth,10
clouds,11
”[518],1
[519],1
reflection,13
lowest,9
astonishment,7
perceiving,3
“species,1
virtutibus,1
similes,2
”[520],1
river,11
beareth,8
swollen,2
drowns,1
concur,4
“nomen,1
bonum,3
instar,1
unguenti,1
fragrantis,1
”[521],1
ointments,1
durable,4
praises,10
attributes,10
arch-flatterer,1
impudent,1
defective,4
entitle,3
perforce,1
“spretâ,1
conscientiâ,1
”[522],1
“laudando,1
præcipere,1
”[523],1
praised,3
maliciously,1
“pessimum,1
genus,5
inimicorum,1
laudantium,1
”[524],1
push[525],1
blister,1
tells,1
praiseth,1
aloud,4
”[526],1
magnifying,2
irritate,2
office[527],1
cardinals,2
theologues,1
[528],1
embassages,1
judicature,2
sbirrerie,1
under-sheriffries,2
under-sheriffs,1
catchpoles,1
speculations,7
boasts,1
”[529],1
“magnificabo,1
apostolatum,1
meum,1
”[530],1
devised,4
axle-tree,3
chariot-wheel,1
bravery[531],1
comparisons,4
vaunts,2
“beaucoup,1
bruit,2
peu,1
”—“much,1
[532],1
opinion[533],1
created,10
trumpeters,1
livius,4
antiochus,1
ætolians,1
[534],1
negotiates,1
pretending,3
falls,14
brings,11
essential,9
sharpens,1
sharpeneth,1
enterprise,7
charge[535],1
sail,8
flight,8
contemnendâ,1
gloriâ,1
libros,1
scribunt,1
nomen,3
suum,4
inscribunt,1
”[536],1
aristotle,63
galen,3
helpeth,1
perpetuate,2
beholden,4
plinius,5
secundus,4
[537],1
borne,11
varnish,2
ceilings,1
dixerat,2
feceratque,2
arte,4
quâdam,1
ostentator,1
”[538],1
that[539],1
proceeds,20
[540],1
cessions,1
[541],1
pliny,3
wittily,2
